,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,SEDR,scNiche,PRECAST,MENDER_wo_pcs,GraphST,GraphPCA,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_NMI_leiden,0.0110146478968278,0.2721922564074315,0.2627743686763891,0.2039552339160587,0.2681886657482135,0.0239938238097487,0.0108043343940103,0.0113397312586583,0.0107444554819788,0.0278703804728709,0.4769424613454202,0.0813986336942003,0.000575330037842,0.0102338685651218,0.2538028452707976,0.3681157610488234,0.3642624135049419,0.2692398789471455,0.3674806207975941,0.385842251728934,0.0090493948379931,0.3220634909691766,0.0159178371011385,0.3473672524697347,0.3385621724992272,0.2939273703127768,0.0348853910797817,0.0725482254246079,0.1645578851462126,0.3331873960249359,0.0150996708480432,0.3278715385442409,0.2144250121404145,0.0054732856377005,0.1741655132344559
bio_metrics_cLISI,0.8494141101837158,0.8311417698860168,0.7644765377044678,0.8537311553955078,0.8346415162086487,0.6742727160453796,0.6265074014663696,0.656837522983551,0.6256278157234192,0.7838927507400513,0.8396204113960266,0.7999575734138489,0.7988583445549011,0.8048500418663025,0.8487911224365234,0.8690023422241211,0.8483346700668335,0.8379636406898499,0.8577167987823486,0.8767497539520264,0.7351508140563965,0.8828482627868652,0.8102231621742249,0.8484928607940674,0.8690179586410522,0.8581339120864868,0.7598381042480469,0.7927367687225342,0.8030864596366882,0.836848258972168,0.740534245967865,0.8281017541885376,0.7975350618362427,0.8313028216362,0.8234902620315552
bio_metrics_isolated_labels,0.4845439791679382,0.4996024966239929,0.5276309847831726,0.4892351031303406,0.4922304153442383,0.5054184794425964,0.4953509867191314,0.4863640666007995,0.4915831983089447,0.5100083351135254,0.5134199857711792,0.5082821846008301,0.4584808349609375,0.4728006720542907,0.4997061192989349,0.4835915565490722,0.505806565284729,0.4866579473018646,0.5103384852409363,0.5205954313278198,0.4646415710449219,0.5253297686576843,0.4566109180450439,0.5083781480789185,0.4481501579284668,0.5018838047981262,0.4868965744972229,0.4920096397399902,0.5054896473884583,0.4830366969108581,0.445546805858612,0.5000910758972168,0.4454394876956939,0.4074179530143738,0.4924685359001159
bio_metrics_ASW_label,0.5188983678817749,0.5374971628189087,0.4981222450733185,0.5436977744102478,0.526527464389801,0.4972186982631683,0.4918190538883209,0.4833685159683227,0.4939303696155548,0.5095369815826416,0.5143203735351562,0.4777074754238128,0.5064971446990967,0.5000832080841064,0.5416703224182129,0.5535515546798706,0.5475906133651733,0.534355878829956,0.5562200546264648,0.5569142699241638,0.456056535243988,0.5364177227020264,0.4634817838668823,0.5635371804237366,0.5409212112426758,0.5381114482879639,0.5045949220657349,0.5053815245628357,0.5135108232498169,0.5294889807701111,0.4714807271957397,0.4983848929405212,0.52666836977005,0.5252746939659119,0.5009596347808838
spatial_metrics_moran_i_mean,0.8796780475216126,0.7618688568460267,0.0979916279063014,0.4805072934000705,0.0877275508383224,0.0652819771440951,0.0427907658624298,0.5375541082609693,0.0337002904837921,0.0479557706322661,0.0442614673666897,0.1507196916254918,0.0471866425739922,0.865168929713415,0.3872886663377619,0.5654409406362894,0.5994545618072484,0.8136561667033234,0.6741124665321966,0.4995360821164891,0.9953476435396048,0.7637228345248105,0.5757350163272743,0.5268106456375549,0.2956600607380557,0.6644334322611691,0.1031131015072535,0.3691494282560172,0.3199335479396892,0.5169235091526202,0.9123127645501826,0.4626583510959905,0.8322652243720823,0.2105633820437697,0.4887438040313875
spatial_metrics_moran_i_std,0.0212947728423103,0.0190662933765163,0.0007353294774022,0.0076849462236444,0.0069530929595841,0.0040432684701724,0.0064469911455313,0.0058730707832371,0.0099524338070404,0.0026773310640525,0.0036496935730716,0.0043017347263125,0.0022305677158256,0.0021888521877189,0.0037595449222666,0.007212652671446,0.0052676399682306,0.0182045797187949,0.0097043618074547,0.0030187666114412,0.0019065437282953,0.0149317617457714,0.0086586319138632,0.006549690023975,0.0348433494124922,0.0271573390522809,0.0046965899363961,0.003705700017186,0.0037225738658433,0.0048092311017462,0.0229452078384603,0.0095883735557835,0.0084983859945038,0.0360430397185318,0.0247982081855111
spatial_metrics_greay_c_mean,0.1158237482226682,0.2376449503598912,0.9018863198004976,0.5148308560689415,0.9098261342173593,0.9341964159419172,0.9541413569009952,0.4621600532035943,0.9596662222282748,0.951616252494,0.9540641121810204,0.8486845457823834,0.9508106953802724,0.1390946901162403,0.6134388512803688,0.4353796661186329,0.398169951514745,0.1798174573789498,0.321790761588013,0.5005530827064438,0.0040846814373161,0.2358561659387506,0.4225465867619718,0.47003933258228,0.7056824008388775,0.3353879782074347,0.8951097813252504,0.6288799182912834,0.6785223974315256,0.4789656338190591,0.0833213682123247,0.5348619203960273,0.1676609193124182,0.7831567722206191,0.5116583442823435
spatial_metrics_greay_c_std,0.0216905902635075,0.0191127862865781,0.0007284145563755,0.0075744221700765,0.006951335741311,0.0041342223283412,0.0065716351065285,0.0060308159809788,0.0112944195583436,0.0026494560089522,0.0040956151879498,0.0041076834093496,0.0040775671771408,0.0011399818681862,0.0035636385344666,0.0070533744376478,0.005412711518236,0.0193023412162986,0.0103494666768248,0.0029022987394027,0.0018571699156402,0.0150093675441758,0.0091448741350842,0.0069021450991536,0.0362576368603269,0.0273488461852693,0.0049933267792005,0.0041390636850244,0.0035558116871977,0.0054667178112906,0.0239294356553251,0.0093121185328057,0.0078993788669407,0.0380056978206631,0.0250726688030294
downstream_metrics_CHAOS_kmeans_mean,0.0238519267489512,0.0237814678500096,0.0259207828591267,0.0236833890279134,0.0257921616236368,0.0275516447921593,0.0275525680432717,0.0243126526474952,0.0273828984548648,0.0267777399470408,0.0253373856345812,0.027065925921003,0.0254241414368152,0.0253189771125714,0.0237450022250413,0.0245671657224496,0.0237751994282007,0.0237938041488329,0.0239774423340956,0.0238183035204807,0.0235085145880778,0.0246939199666182,0.0242326408624649,0.0241399308045705,0.0247255141536394,0.0241250023245811,0.0279196122040351,0.0236349968860546,0.0247860526045163,0.0236563291400671,0.0235545989125967,0.0246208148698012,0.0235618787507216,0.0238719321787357,0.0239415684094031
downstream_metrics_CHAOS_kmeans_std,0.0006559766938703,0.0006586820509444,0.0006470101544813,0.0006271616125529,0.0006074971346248,0.0005567593450513,0.0007062256658586,0.0006495230551247,0.0006210340321092,0.0006248377313825,0.0007089267968127,0.0005745439048139,0.0005857107878701,0.0007814324172684,0.0006387122053334,0.0005685501043466,0.0006466420003209,0.0006806310336002,0.0006795563286982,0.0006594318179408,0.0006794186731156,0.0006766922847382,0.0005883477217758,0.0006010050415447,0.0006001747231789,0.0005648912424554,0.0006965308814984,0.0006289146681168,0.0006496396621043,0.0006691351445967,0.0006656833113997,0.0006114289387818,0.0007025946117379,0.0006526198411847,0.0006617560534702
downstream_metrics_PAS_kmeans_mean,0.092797724785045,0.092203089705473,0.4408103744363409,0.0912641167872543,0.2652545318281974,0.6664422102833739,0.640869503049545,0.2741964461402673,0.6999429081452181,0.5108317888824083,0.2828576013703059,0.6307644590032593,0.1553606674283309,0.3979701153273836,0.102431153078627,0.1531793001266956,0.2167119228616567,0.0860621651878316,0.1361832654835786,0.2706366126869688,0.0003915304140825,0.2190866820360588,0.0699828306239641,0.2778839789604442,0.2140305381849451,0.1569902210305123,0.6718934097546229,0.0348431158182467,0.4859593180079052,0.1153140557839987,0.042212469508061,0.2179697050657312,0.0153207099648207,0.0934468109565009,0.0825144372036237
downstream_metrics_PAS_kmeans_std,0.0009491673382354,0.0046851459313174,0.0114560896685658,0.0066397718444574,0.0184922317206514,0.0256142598854256,0.0254403838455488,0.0051935534209078,0.0642558056645964,0.0303483230675563,0.0202511127868355,0.0152651295688033,0.0080544118546162,0.0413187499394078,0.0055849225759816,0.0035915558154068,0.0117225042829994,0.0065947952218159,0.0023052402540058,0.0062639347643706,0.0005537076216771,0.006057973375626,0.0180701499614867,0.0020161653722341,0.0205439083832375,0.006461164566073,0.0639468067895298,0.0023148047298104,0.0266611559129957,0.0084713655779614,0.0079891065100413,0.0421660080344152,0.000575644617279,0.0029505368039373,0.0177059422312274
downstream_metrics_CHAOS_mclust_mean,0.023677318667372,0.0237210101137558,0.0260364692658185,0.0237059115121761,0.0253570713102817,0.0270573496818542,0.0271461134155591,0.0242209509015083,0.0261932636300722,0.026544839143753,0.025170919795831,0.0258645918220281,0.0245038953920205,0.0238917246460914,0.0237625918040672,0.0244883553435405,0.0237669708828131,0.0239078253507614,0.023702568685015,0.0237943225850661,0.0235088008145491,0.0247920838495095,0.0243620940794547,0.0250128948440154,0.0241221698621908,0.0240820248921712,0.0268212687224149,0.0236406475305557,0.0245179875443379,0.0237833770612875,0.0235642660409212,0.0237144685039917,0.0235269169012705,0.0239227395504713,0.0240305277208487
downstream_metrics_CHAOS_mclust_std,0.0006748365891362,0.0006432588577566,0.0005800688874527,0.0006453396955464,0.0005862068223999,0.0006725000665623,0.0005806217501727,0.0006955509995265,0.0006748241939504,0.0006260827161205,0.0006874560387711,0.0004675547094065,0.0006090114808786,0.0005534814308756,0.0006239900697256,0.0005676948164526,0.0006448309749861,0.0007093426826265,0.0006056978208387,0.0006520684579685,0.0006796640567542,0.0006709041876702,0.0006443318167797,0.0005811442356159,0.0006392716592307,0.0006869019015453,0.0006230827072817,0.0006509023371948,0.0006438314151356,0.0006143031972159,0.0006628751296113,0.0006538118260319,0.0006863813988084,0.0006783319213934,0.000628332171532
downstream_metrics_PAS_mclust_mean,0.054495694262007,0.0794814034307468,0.3910275142990605,0.0740055063371031,0.2039882739320369,0.5822402691774814,0.431066711545468,0.1473435059486961,0.1210835401456701,0.5625081557726642,0.2247446357773757,0.525656164974461,0.1762897712261794,0.0520887368382266,0.0998654948864436,0.1412194894396177,0.1729007146396443,0.0843872162414421,0.0804890792833372,0.2613885710113559,0.000596576568308,0.206802377797551,0.0611288187818171,0.3196078332961345,0.1081215713996948,0.1483450925841413,0.5889851241415985,0.0452483362062423,0.4753891873240037,0.0638721650700096,0.0253170924033173,0.0686909917055194,0.0186855411924239,0.0933429174261623,0.0904656115534299
downstream_metrics_PAS_mclust_std,0.002429848803326,0.0052024372462186,0.0040887572518391,0.0074000443863321,0.0135229206187896,0.0102644079258161,0.0257008147649082,0.0038125851944099,0.0219911275569128,0.0383848053393107,0.0185873634692525,0.0080627589978448,0.0062716648650952,0.0092640371134387,0.0060657095114753,0.0045308601819351,0.0010224470218638,0.0048344461746865,0.0040225924351013,0.0078725347735437,0.0008436866738951,0.0081051104214173,0.0184678189579337,0.0073916138549286,0.0071209364253648,0.0078286115122633,0.0200739565039087,0.0065728542857646,0.0175685348514883,0.001120332394874,0.0067894112932023,0.0110002713930291,0.0020560654238594,0.0029880930831256,0.0368594102961437
downstream_metrics_CHAOS_leiden_mean,0.0237311733265717,0.0237284147491057,0.0252695058782895,0.0241602218399445,0.0257004785041014,0.0256659692774216,0.0274676984796921,0.0243190055092175,0.0277513035883506,0.0270194225013256,0.0250863855083783,0.0278276354074478,0.0249713938683271,0.0236395703007777,0.0237153029690186,0.0244253383328517,0.0237946932514508,0.0238086991012096,0.0237939674407243,0.0238486019273598,0.0235085152089595,0.0246079303324222,0.0244658067822456,0.024211436510086,0.0249132464329401,0.0242345624913771,0.0268832072615623,0.0237395403285821,0.0242130830883979,0.0238350629806518,0.0236590479811032,0.0247158550967772,0.0235617067664861,0.0261051518221696,0.0239888882885376
downstream_metrics_CHAOS_leiden_std,0.0006642687780959,0.0006721813224439,0.0006131449892019,0.0006328590492105,0.0004685151058482,0.0005514008157772,0.0006621533726759,0.0006406786851183,0.0006830362149226,0.0006035443719517,0.0006369816798117,0.0006190128490615,0.0006902830428551,0.0007190555683185,0.000655030876855,0.0005565291428119,0.0006389616191833,0.0006826146323619,0.0006921552707069,0.0006557693532733,0.000679420147547,0.0006542600740487,0.0005942392466217,0.0006265070146197,0.0006648717939657,0.0005613845596168,0.0006603011924646,0.0007303623385412,0.0005829191267382,0.000680482404879,0.0006748234073319,0.0006839756632211,0.0006767131011622,0.0010527667474638,0.0006611332788389
downstream_metrics_PAS_leiden_mean,0.0291190150097461,0.1117501566074782,0.157035644682157,0.0826846882923874,0.1702788354132998,0.3933355966011347,0.752448898091233,0.2685682665037326,0.6693316844862625,0.4990029786927506,0.2565521071637882,0.6900765945168245,0.0126414786345789,0.0349844903924573,0.0974225307803773,0.1397647181046051,0.234478909110244,0.087371584536392,0.0965117590529009,0.2748519799844942,0.0004283113823749,0.2232115669439179,0.1103177792115458,0.2856822703383239,0.1196978033969788,0.158840788508929,0.6033535448920392,0.0238826523728056,0.4654492403455939,0.0364172929172909,0.0967859749344397,0.303199040530552,0.0353488144057152,0.060503254717844,0.0799405897804287
downstream_metrics_PAS_leiden_std,0.0142657755704733,0.0114002499621922,0.0044900643267097,0.0076717187458716,0.013707490066617,0.026964748176108,0.0039151008339968,0.0095575549476631,0.0377567538874293,0.0209692588613725,0.014111611279679,0.00464997429563,0.0023900198426483,0.01038014789303,0.0082685290531684,0.0020201671791267,0.0067115545410522,0.0057701104019791,0.0026442947073801,0.0027968430307429,0.0006057237658734,0.011075428681947,0.0388147979762031,0.0024776186501932,0.0012547538581481,0.0084954076469213,0.0154025632049994,0.0019856949824461,0.0087152730458593,0.0009271733765216,0.005636445967021,0.0333015428669133,0.0043234224892899,0.0183338053779103,0.0141225655265327
downstream_metrics_average_confidence_score_mean,0.9959700107574464,0.984573781490326,0.7252902984619141,0.8797658681869507,0.8554143309593201,0.679242730140686,0.9303465485572816,0.9119800329208374,0.9630511999130248,0.6828466653823853,0.5753933191299438,0.924517035484314,0.6269737482070923,0.783248782157898,0.9812105894088744,0.9980237483978271,0.9904595017433168,0.987821400165558,0.9982420206069946,0.8674477338790894,0.1373516917228698,0.9916040897369384,0.9946001768112184,0.9995040893554688,0.9971536993980408,0.9918591976165771,0.9054760932922364,0.6311200857162476,0.795312762260437,0.699495255947113,0.9999886751174928,0.7635682225227356,0.997145414352417,0.927599549293518,0.9184894561767578
downstream_metrics_average_confidence_score_std,0.0013996660709381,4.7087669372558594e-05,0.0058818161487579,0.0015511214733123,0.0032529830932617,0.0038099288940429,0.0026035904884338,0.0001974999904632,0.0021637678146362,2.3275631974684075e-05,0.0028420388698577,0.0011673271656036,0.0041433870792388,0.0303733646869659,0.0027638971805572,6.029010546626523e-05,0.0002349615097045,0.0004132390022277,3.9786111301509663e-05,0.0020347833633422,0.0497843846678733,0.000683456659317,0.0049608945846557,7.846952212275937e-05,7.677078247070312e-05,0.0010678470134735,0.0023204386234283,0.0024225413799285,0.01819708943367,0.0026559233665466,1.5798042340975371e-06,0.0057076215744018,0.000521183013916,0.0082965791225433,0.0308106541633605
downstream_metrics_slice_wise_average_PCC_mean,0.8865513801574707,0.8931582570075989,0.8991152048110962,0.894251823425293,0.8956984877586365,0.8917117118835449,0.8902219533920288,0.8870578408241272,0.8873703479766846,0.8978085517883301,0.8953491449356079,0.9066715836524964,0.8951261043548584,0.8926196098327637,0.8940677642822266,0.899420440196991,0.8976629972457886,0.8951660394668579,0.8970891237258911,0.9130368232727052,0.8841003179550171,0.8936893939971924,0.879339337348938,0.8960723876953125,0.8978780508041382,0.8901472687721252,0.9070370197296144,0.887580156326294,0.8940389156341553,0.8983851671218872,0.8921792507171631,0.9044188261032104,0.8929113745689392,0.8898544311523438,0.8943842053413391
downstream_metrics_slice_wise_average_PCC_std,0.0018819570541381,7.69495964050293e-05,0.0006203055381774,0.0023020207881927,0.0010431408882141,0.0048666596412658,0.0064977705478668,0.0005909204483032,0.005534678697586,0.0020128786563873,0.0056081414222717,0.0022652149200439,0.001116931438446,0.0068139731884002,0.0014494657516479,0.0003147721290588,0.0021485984325408,0.0013370215892791,0.0004697740077972,0.0018114745616912,0.0057044923305511,0.0003040730953216,0.0124186873435974,0.0036503970623016,0.0004215836524963,0.0057806968688964,0.0018310546875,0.0011073350906372,0.0036022365093231,0.0014837086200714,0.0071160793304443,0.0038286447525024,0.0039825439453125,0.001450091600418,0.0109393000602722
downstream_metrics_average_matching_rate_mean,0.612191034264262,0.6247567916132628,0.5912356337203954,0.6587599329386862,0.6492160007387197,0.4444462071385204,0.393838072257831,0.3866183637861466,0.3768717439819314,0.5755014231791522,0.702120757325288,0.6301948666050261,0.6198933003872792,0.6068899371855804,0.6498943018992182,0.6805256375432512,0.6410697681857876,0.6298253486856341,0.6592500809718218,0.6850412800531461,0.3302627871547213,0.6865587171013324,0.4783145883837075,0.656162436867319,0.6575606107679179,0.6285705225744231,0.5583091433018519,0.5570447763248156,0.6180701232250247,0.6675027555526956,0.4989036024765707,0.6521344269868504,0.5537567135939019,0.6298650790455154,0.595158986998106
downstream_metrics_average_matching_rate_std,0.0090737655853902,0.0059047381743711,0.0011812052196533,0.0069044158679291,0.0078503401746424,0.0029321052087826,0.0056639010554559,0.0003187960357237,7.807748019969529e-05,0.0094450154602012,0.0253270908235562,0.0099573604199691,0.0038616328959382,0.0062466912677179,0.0207503137745274,0.0086305361083179,0.0181108369636203,0.0139916030151739,0.0103139107590558,0.0222505823787275,0.0008604191787769,0.0222836057703081,0.1901168811858124,0.0085622389454981,0.0044878800781979,0.0121924918965409,0.0023467484478192,0.0092961370373342,0.0100542894793542,0.0099075056763967,0.0023334089039339,0.0189330415341042,0.0078388511495673,0.0031456332266139,0.0144068840787591
bio_metrics_geometry_cell_distance_corr_mean,0.1311561162785867,0.0821727387634031,0.020061673380231,0.0446951698617141,0.0230633006039894,0.0486129339396862,0.02518472245756,0.0394959702153611,0.0378386700620368,0.0119163433899003,0.0458036282576715,0.0120976425305929,0.0132575063071594,0.1014153542841686,0.0990982844659735,0.0125123438424698,0.0316967605818004,0.0416338949694565,0.0509944251268885,0.0140478843040599,0.4208373180850446,0.0729493572580914,0.1471674584077124,0.0123892144388439,0.0291396900840321,0.0406160971652983,0.0069451280515041,0.1523975599107005,0.033807880922688,0.0586199097453819,0.0836622685865508,0.0418278084948215,0.1595144468075667,0.0299416717767718,0.0485129081873928
bio_metrics_geometry_cell_distance_corr_std,0.0252243836899887,0.0274966608018973,0.0064032177842328,0.0077030031499873,0.0042060134323955,0.012241948383351,0.0098082503589531,0.0152386030825378,0.0070972687789624,0.0052707709992337,0.0043094247222926,0.0028242243239619,0.0017460410603522,0.0332891660568288,0.0360120564800591,0.0004197822147904,0.0091583758865389,0.0090727165708658,0.0043364722168883,0.0062462661060717,0.1616493003902264,0.0391837339468057,0.0263793991423855,0.0022256482294093,0.0057697741745525,0.0031779554145681,0.0018770601338761,0.0674751663508088,0.0152781758355672,0.0056461787955628,0.0133102200946942,0.0152228913861251,0.0233929204754343,0.0042215758862374,0.014611925703745
bio_metrics_geometry_truthworthiness_mean,0.6621517288152389,0.6192027302070434,0.5151333124773368,0.5876839891987489,0.5217262868918388,0.5469159346530232,0.5280025983526085,0.6002549442682791,0.5208043409582572,0.5135102347227737,0.5339141650788544,0.5231897786440705,0.5144733733598037,0.7862416298120366,0.5824596454892697,0.5221314676809455,0.5956253302711235,0.7042349204736533,0.6023224164524664,0.5237832813443136,0.9450904617711948,0.5914795620644889,0.6243366183052009,0.5270071154458221,0.5198117629584071,0.5637815539377864,0.5119437334356142,0.782314556293315,0.5565179013194806,0.7184976109737432,0.6181392284408402,0.568577083514614,0.6692151837467066,0.5289707513869701,0.6066015809937287
bio_metrics_geometry_truthworthiness_std,0.016664610940299,0.007236120978225,0.001821011201274,0.0090210846059379,0.003603694106596,0.0022326313389936,0.0037869457603639,0.0065586255915293,0.0018410764244317,0.0023007116600479,0.0015928684482764,0.0017079522205641,0.0028610101641909,0.007865982103048,0.0051624312606699,0.0058375773892841,0.0033341344458851,0.0028179013675756,0.0049187477345588,0.0022914154293448,0.0069936320562003,0.0088215719571519,0.0235075371709945,0.004357575331,0.0028987082538724,0.0079517415275686,0.0011215018153496,0.0155829874862141,0.0064302570745722,0.0131301455595062,0.0039666930532042,0.003378623499721,0.0062818329377466,0.0008835892139971,0.0113032434153549
bio_metrics_geometry_truthworthiness_decay_mean,-0.0814898713726415,-0.0629481562435564,0.0016412685423549,-0.0631401505151937,-0.0009303593178636,-0.008524693062281,-0.0008800070785976,-0.1180053582322308,0.0015922451823208,0.0007127191892567,-0.0024268448286547,-0.0011167858865486,0.0016355511354637,-0.2466279274718821,-0.0317275665637407,-0.0021617293783742,-0.1152847376923529,-0.226310577785543,-0.0742206857418992,-0.0014515768620826,-0.0528806240865524,-0.0450157231017274,-0.0042501867619701,-0.0073746685884031,0.0002062298027541,-0.0078334929290652,-0.0023444364290887,-0.1719445713620691,-0.0507690535377756,-0.2468962067343747,-0.1098050723177774,-0.0271571668982789,-0.0683895799466119,-0.0079155914712718,-0.1023584728064714
