,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,SEDR,scNiche,PRECAST,MENDER_wo_pcs,GraphST,GraphPCA,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
bio_metrics_NMI_leiden,0.4170596319655547,0.5027494301073452,0.1569267047006075,0.3989540466524552,0.1330328988543653,0.0972761848622237,0.1256396195269855,0.319559919018185,0.0248972011932298,0.1226835291630804,0.1496934026122497,0.1948393965543086,0.175432850388243,0.4283503710406007,0.4136994135295957,0.2191282336629623,0.332185426661704,0.4161807127837892,0.3752429680238782,0.1829233739806605,0.036578003051552,0.3061235754001012,0.36832404815298,0.2292617812530026,0.1877887228433409,0.0299212786996732,0.1539926996494514,0.3949343080722315,0.3324656085069025,0.3605077815364027,0.4246382929053072,0.4599365860596752,0.0171991970073327,0.2599097603762118,0.3192603779361127
bio_metrics_cLISI,0.983479619026184,0.9903802871704102,0.8260679244995117,0.9746320843696594,0.8154983520507812,0.7943528294563293,0.8107285499572754,0.9480873346328736,0.7184314727783203,0.7963731288909912,0.8219536542892456,0.8447582125663757,0.8027347326278687,0.9959665536880492,0.9808942079544068,0.8272390365600586,0.9620256423950196,0.9802454113960266,0.9657491445541382,0.8337391018867493,0.6817576885223389,0.9487261772155762,0.9456809163093568,0.9302825927734376,0.8394031524658203,0.6603126525878906,0.7796987295150757,0.9867202639579772,0.9668046832084656,0.9899600744247437,0.9945256114006042,0.9726354479789734,0.6682565808296204,0.9344555139541626,0.9341452717781068
bio_metrics_isolated_labels,0.8230269551277161,0.4463770985603332,0.4810360670089721,0.4425858557224273,0.4450324475765228,0.4985105097293854,0.7597724795341492,0.4714970290660858,0.4357547163963318,0.5249660015106201,0.4801541268825531,0.5057435631752014,0.4618453979492187,0.6876190304756165,0.5599908828735352,0.4950779378414154,0.5367942452430725,0.4179542958736419,0.4911637604236603,0.5146997570991516,0.3828142583370209,0.4229968190193176,0.7491569519042969,0.4286536574363708,0.3896698653697967,0.5378785133361816,0.7605342268943787,0.5676118731498718,0.5233458876609802,0.4866068363189697,0.5218238830566406,0.5173417329788208,0.4900451004505157,0.3711126148700714,0.4847416579723358
bio_metrics_ASW_label,0.3310596346855163,0.5147571563720703,0.4930996000766754,0.4928644001483917,0.4923972487449646,0.4706697165966034,0.2930354475975036,0.499863713979721,0.449178397655487,0.4578430652618408,0.4930924475193023,0.4696534872055053,0.4719150960445404,0.3715514838695526,0.4403498768806457,0.4513725340366363,0.4618418514728546,0.489306628704071,0.4772523641586303,0.475764662027359,0.4545502662658691,0.5023947954177856,0.3658527731895447,0.4829810559749603,0.4775072932243347,0.4309001863002777,0.3112178444862366,0.4776155650615692,0.4946819245815277,0.4668507277965545,0.4764900505542755,0.48012375831604,0.4526346027851105,0.4958305358886719,0.4915629625320434
spatial_metrics_moran_i_mean,0.840923328114374,0.8636217112165563,0.1587591284272086,0.595441974225861,0.159226370066917,0.0853095186289649,0.1273133470328807,0.6540296171619662,0.049610177268689,0.104689253650238,0.1207152063185383,0.2961570706554679,0.1448346548925624,0.9080093641608358,0.6271621009709719,0.3281858088205897,0.6472635366148003,0.8092676293599068,0.6686067777811835,0.2255647770688476,0.1273348383326136,0.7229721254992354,0.3393499337337754,0.4504791485528595,0.5384945573538051,0.1714370147063386,0.2216396073240672,0.5069855247146736,0.6483833680561087,0.6941143176653508,0.9330803352865826,0.6698881669239006,0.0397199640351606,0.387096586412861,0.6722195458556094
spatial_metrics_moran_i_std,0.089919846960451,0.0498347095289735,0.0983117890761144,0.0754363948492008,0.0722041632157557,0.0645425047014848,0.0537286346349232,0.0766075897722657,0.022780338049435,0.0525504206988229,0.0862137268943228,0.1640645620252906,0.0786194223206087,0.0441230700294977,0.0168454534045957,0.1362410354986206,0.1453362722010471,0.0810434759301985,0.0860594981016723,0.1227827551865124,0.0113392742684029,0.1583434441227477,0.1323284938772084,0.0919449349643062,0.1635062372642147,0.1705228977583101,0.1783166271209829,0.0371774123331213,0.1072211541463904,0.1024571634393161,0.031419859402596,0.1258053612263338,0.0384799273573022,0.09281494189732,0.0710115823748414
spatial_metrics_greay_c_mean,0.1578010600619032,0.1377616270119092,0.8413867226291161,0.4100178179332884,0.8424545400092871,0.9150993118249252,0.8752602382779027,0.3467074393806461,0.9477924780292336,0.8965344813845098,0.8795013983012269,0.7058695296093014,0.8566881353630857,0.1191379797667637,0.3770127949839428,0.676628584364785,0.355736856904532,0.1895722304454703,0.3328491971203939,0.7762980095197252,0.7792156404702791,0.2785473637987166,0.661665280802038,0.5527513372444437,0.4654401096737657,0.833956476649004,0.7857136331483701,0.4885503237739475,0.3527808784984673,0.3073672808385112,0.0692824519458108,0.3341870813818188,0.9608916676182044,0.6122780325959247,0.3244002516025613
spatial_metrics_greay_c_std,0.0871583403512938,0.0510369895103633,0.0987280513794159,0.0747598695654718,0.0714065116499293,0.0648374347829184,0.0590653801095933,0.0760314861395758,0.0214457731868691,0.0532540255723475,0.0863035999247163,0.1640488006295833,0.0788813197405723,0.0406381300059862,0.0194660576573987,0.1363457037106438,0.1415096865729957,0.0785159876966802,0.0854623156765111,0.1228636367288997,0.1054182326777947,0.1580676694825624,0.1342247858478629,0.0913902948794785,0.1639170060013034,0.1636986971730806,0.1816565592935505,0.035955147543065,0.1060742545847818,0.1010783668357645,0.0297121024066692,0.1251174813162356,0.0395911593095452,0.0911263196585539,0.0750642087041396
downstream_metrics_CHAOS_kmeans_mean,0.0116432532668113,0.0122087746858596,0.0249641612172126,0.0127217327244579,0.0239158971235156,0.0211066957563161,0.0146814193576574,0.0133375776931643,0.025659161619842,0.0209040502086281,0.0235155150294303,0.0224841637536883,0.0201613968238234,0.0112025830894708,0.0111478315666317,0.0197733715176582,0.0124258450232446,0.0136163723655045,0.0127918221987783,0.0171398315578699,0.0212835692800581,0.0166645660065114,0.0136884581297636,0.0171128651127219,0.0204172488301992,0.0191726414486765,0.0175060792826116,0.0110810394398868,0.0116698280908167,0.0114543493837118,0.0106300101615488,0.0118219568394124,0.0259819775819778,0.0187927759252488,0.0114337839186191
downstream_metrics_CHAOS_kmeans_std,0.0004864195361733,0.00136673822999,0.0045098345726728,0.0011184434406459,0.0034221289679408,0.0023640822619199,0.0036143828183412,0.0018579727038741,0.003993104211986,0.0028794286772608,0.0042324550449848,0.0039796354249119,0.0040747029706835,0.0004192581400275,0.0002043731510639,0.0021536257117986,0.0003888099454343,0.0016033989377319,0.0007614758796989,0.0012495983392,0.0088473032228648,0.0034268838353455,0.0025855768471956,0.0020849658176302,0.0045740120112895,0.0025276700034737,0.0028084036894142,0.0005162456072866,0.0010406267829239,0.0007045939564704,0.0003441437147557,0.0006217746995389,0.004134751856327,0.0036376439966261,0.0009603556245565
downstream_metrics_PAS_kmeans_mean,0.1181163138857679,0.1307018593572315,0.7853707891506148,0.1551762267748679,0.7048679987034696,0.8160458466223042,0.3378542654669161,0.2172238047095508,0.8572743112903625,0.666761948816387,0.700088744188015,0.6103417763819304,0.5023690289209065,0.0885243960208432,0.0570644945724246,0.5324606935487812,0.1325865823771602,0.2525308690237656,0.1626762563084191,0.5041425164130644,0.5984566923462773,0.3452545978478713,0.2069177158291627,0.4896789684954111,0.568952365132446,0.6801968070759323,0.2879383977617145,0.0507486935574384,0.1775078050487433,0.0523404820759299,0.0200819520724421,0.0842162422267017,0.8260810534709377,0.390223388324054,0.0659729152837374
downstream_metrics_PAS_kmeans_std,0.0149187771733093,0.0587454405983494,0.1502215707707,0.0459152130373028,0.0845221910293814,0.0712566471907551,0.3374418027472004,0.1214398160785702,0.101447688836549,0.0528585854814745,0.1629736328663665,0.1035677356429441,0.0301520701336019,0.0885243960208432,0.0305716968060689,0.0184625883853515,0.0087208548563784,0.065699983187669,0.0042442335703802,0.0883443165078061,0.3659128742505879,0.1902806518507135,0.1151839403672963,0.0689541935072539,0.1776686133560367,0.1556113025756954,0.2410762872217056,0.0115966329226681,0.1086778666309318,0.0134103469150695,0.0045035524277946,0.0036383170727462,0.0971374248589055,0.0798254726442814,0.0365082066148601
downstream_metrics_CHAOS_mclust_mean,0.0106178689748048,0.0120193930342793,0.0239208843559026,0.0120105417445302,0.0230391845107078,0.0194289050996303,0.0138592002913355,0.0122986319474875,0.0237209973856806,0.0198876792564988,0.0226294631138443,0.0183382406830787,0.0194046576507389,0.0106404330581426,0.0107877189293503,0.0186221273615956,0.0116188358515501,0.0118108093738555,0.0117601728998124,0.0173741932958364,0.019939147401601,0.0157344387844204,0.0146183026954531,0.0144698335789144,0.019554782193154,0.0182894207537174,0.0175197445787489,0.0110783488489687,0.0112476525828242,0.0114628178998827,0.0105813858099281,0.0106946364976465,0.0265118712559342,0.0188449500128626,0.0114902071654796
downstream_metrics_CHAOS_mclust_std,0.0001654559746384,0.0011295592412352,0.0036991946399211,0.0007771579548716,0.0027093738317489,0.0034078247845172,0.0028622252866625,0.000969769898802,0.0031775115057826,0.000408780761063,0.0032390793785452,0.001095363870263,0.0037955599837005,0.0001428918913006,4.393979907035828e-06,0.0017148880288004,0.0001500751823186,0.0012609967961907,0.0007226453162729,0.0004781987518072,0.0098533662967383,0.003249836154282,0.0002053789794445,0.0007127192802727,0.0044642616994678,0.003941036760807,0.002974163275212,0.0002987454645335,0.0005893670022487,0.0007350575178861,0.0003700028173625,0.0001606200821697,0.0044539300724864,0.0037564495578408,0.0008642170578241
downstream_metrics_PAS_mclust_mean,0.0189365229748934,0.0988827946067918,0.6899080256080086,0.1089899896742288,0.6030353982681285,0.6925753696976867,0.2028710662249229,0.1252204908797839,0.7678208491180019,0.5870756137665607,0.6566990743659027,0.3671471031464008,0.3854870108135482,0.0195760303173851,0.0380151586925627,0.5006904110105408,0.0585442622562508,0.0781201956314452,0.0769643839501126,0.4573042303558073,0.4685417856462973,0.2582425045124711,0.2947407103003918,0.3099252496050996,0.5114184539274649,0.5738367756227754,0.2875234603859188,0.0483845237699095,0.10703275690154,0.044745758809212,0.0161760610262664,0.0211525711067963,0.8541682887575104,0.379676909112623,0.0581239276803441
downstream_metrics_PAS_mclust_std,0.0189365229748934,0.0354531404144659,0.0966583808898656,0.017445697869397,0.0130233416655522,0.2023100925778383,0.2023634198006574,0.0292943895060273,0.0372429239640464,0.1738196965129277,0.0848137119784085,0.1533645027275925,0.0066381240300332,0.0195760303173851,0.0380151586925627,0.026341761081597,0.0442032507707505,0.0331178270857322,0.0027845502043165,0.0316109757076697,0.4685417856462973,0.1328990653840959,0.1421612319070928,0.1121969673536877,0.1391304387687722,0.2634625454001321,0.2408517172550095,0.0005399003686779,0.0299365939455949,0.0158416405275951,0.0003541756638789,0.0171231276141889,0.1252720310597369,0.0807901255977012,0.0251300858991977
downstream_metrics_CHAOS_leiden_mean,0.010704256594181,0.0114959189668297,0.0238505341112613,0.0113342585973441,0.0198174342513084,0.0197953451424837,0.0184553004801273,0.0121149676851928,0.0205550733953714,0.017395906150341,0.0223801750689744,0.0199237493798136,0.021162211894989,0.0106900692917406,0.0111190928146243,0.0177343501709401,0.0111962254159152,0.011541451793164,0.0116513334214687,0.0141895515844225,0.0223072143271565,0.0146950562484562,0.0138739868998527,0.0153347132727503,0.0220145564526319,0.0206390293315053,0.0181632367894053,0.0109882247634232,0.0106125096790492,0.0110987424850463,0.0105156563222408,0.0113047966733574,0.0265920329838991,0.0200976533815264,0.0110800149850547
downstream_metrics_CHAOS_leiden_std,0.0004160469397902,0.0009708916768431,0.0044534988701343,0.0004227967001497,0.0040934365242719,0.0020092260092496,0.0015246495604515,0.0010575358755886,0.0029113758355379,0.0031780712306499,0.0047752354294061,0.0036773206666111,0.0039493050426244,0.0004162271507084,0.0003991099074482,0.0024992250837385,0.0002975217066705,0.0005008182488381,0.0007080044597387,0.0004843017086386,0.0036180885508656,0.0020251809619367,0.0024783723056316,0.000374105758965,0.0050006285309791,0.0031301407143473,0.0018538394942879,0.0001963158138096,0.0002787108533084,0.000560825690627,0.0003394884988665,0.0002504857257008,0.0037617441266775,0.0032236045226454,0.0006029536016285
downstream_metrics_PAS_leiden_mean,0.0204638795050351,0.0446823886760218,0.6658539371560299,0.0411372601022705,0.4984844771805448,0.7010087751770517,0.4353852876443135,0.1124386074123532,0.4908526273092193,0.2891606088318273,0.6821554932299932,0.5884230959403947,0.5822746006139552,0.0140173703572543,0.0353648583927092,0.5010985421427543,0.0314818156439686,0.0819070890111773,0.0597538948892347,0.2762596465370491,0.762950580163692,0.2084410563975398,0.2431348974782976,0.3734266132134941,0.5963175922661954,0.8030633461756937,0.3086111583798227,0.026899253827691,0.0200870343983056,0.0149639056418521,0.0073642323114844,0.0378622169810314,0.8755287700524921,0.3969967219110903,0.0453042202257241
downstream_metrics_PAS_leiden_std,0.0014918283444477,0.0147439708645581,0.169383070268299,0.006295952665037,0.0815967462473377,0.0482138912357916,0.0496691889070839,0.042234912481041,0.1652486481524216,0.0116683821676989,0.1981668622494153,0.1179351755235306,0.1027625210308192,0.0010851107646442,0.0065159716091943,0.0384978789499546,0.016220695014487,0.0177850000461414,0.0097302094321054,0.1264404955756937,0.0594795477377765,0.0760630365017558,0.1172940637502067,0.0648727709646204,0.1998940962927232,0.057492526658877,0.2212325176031237,0.0079894245238011,0.0108224871554603,0.0087452369445997,0.0013993868263648,0.0085139080781822,0.1124780831742354,0.0744481667239752,0.0150105205573205
downstream_metrics_average_confidence_score_mean,-0.2592365443706512,0.934544563293457,0.7553231716156006,0.608299970626831,0.642312228679657,0.5805310010910034,0.981960952281952,0.8918042182922363,0.9668231010437012,0.459303617477417,0.7179237604141235,0.920882523059845,0.7363691329956055,0.8710814714431763,0.7987176775932312,0.9657803773880004,0.8328474760055542,0.9878330826759338,0.9381683468818665,0.4396491348743438,0.3670297861099243,0.8471636176109314,0.7741146683692932,0.8976420760154724,0.9795527458190918,0.9987181425094604,0.9885368347167968,0.4356584548950195,0.405187040567398,0.7450376749038696,0.3781846463680267,0.7242105007171631,0.9816972017288208,0.8834436535835266,0.4032670855522156
downstream_metrics_average_confidence_score_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downstream_metrics_slice_wise_average_PCC_mean,0.1067775635134662,0.0962794117238478,0.1994010816465722,0.1125766449293453,0.2056598325588286,0.0629938162536096,0.0555260309748182,0.081767585737937,0.1193041471983881,0.1354714313430596,0.2924813211819215,0.198796014050522,0.2112880366760529,0.0499814530509015,0.1046330892153022,0.1348430008593446,0.1065077581727167,0.1050348103708939,0.1156118360756967,0.1874657104887116,0.1414325951435749,0.0876655569604684,0.0706526179632197,0.1546851470602901,0.1684651219222771,0.0666407191396173,0.067023851498219,0.0941190260707267,0.1203317383242262,0.1837032857467779,0.0899198238321142,0.1881634705063311,0.067435850638552,0.1825279243653175,0.0495689226891901
downstream_metrics_slice_wise_average_PCC_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downstream_metrics_average_matching_rate_mean,0.4563741354146837,0.5954057998603972,0.3329525985151342,0.4854051653023669,0.3237832349768386,0.1316707912938638,0.1630814137952916,0.360143410114855,0.2274255980709436,0.160701821181547,0.2668633796560695,0.3236880512722888,0.333904435560632,0.3161050828098229,0.5916936353829557,0.3288914271210102,0.4948918078558284,0.5340757662288216,0.4122406244051018,0.3440890919474585,0.2056919855320769,0.4043721048289866,0.1895107557586141,0.4774731899232184,0.3398058252427184,0.1625420394695094,0.206231359857859,0.3693127736531506,0.5299194111301478,0.6487404023097912,0.5119931467732725,0.6273240687860905,0.1594009772193667,0.5129449838187702,0.3027159083698204
downstream_metrics_average_matching_rate_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bio_metrics_geometry_cell_distance_corr_mean,0.1716376957960803,0.2300223402292993,0.092820874486691,0.2039677050287462,0.0857820836696329,0.1036671937426477,0.0628784632133736,0.1927171095217671,0.0229073976754942,0.0864240827539795,0.0819317303317347,0.1479224526291718,0.0983046985397092,0.1793184652824516,0.2673433194342549,0.1125266138572126,0.1661029618465258,0.2183743383004764,0.154152383248786,0.1059710898338402,0.0397090226220069,0.1806209944110534,0.2087086339875521,0.1950922322701488,0.1010296885383378,0.0182093043578337,0.0438146447803598,0.2792439194966866,0.1884857167151629,0.27074503986854,0.1969763766029964,0.2788634440448652,0.0090404658906611,0.171238306218955,0.2747875150058937
bio_metrics_geometry_cell_distance_corr_std,0.1171533764361986,0.0746926325808989,0.0669480824748792,0.0830703546083784,0.0557682934462582,0.1007987432123286,0.0631296812736587,0.1312062187901188,0.0213467447326513,0.0804270799946035,0.0657550310501944,0.1215130676735497,0.0717094881062931,0.0830504206891883,0.1315388167784622,0.09717140560582,0.0975612467018409,0.1076786200353805,0.1082598975125956,0.0850406740207291,0.0145428923226441,0.0918207652948718,0.1572066945734525,0.1442118155858832,0.0890510832346161,0.0196795934733543,0.0460862027728705,0.1207430808269636,0.0929094579467681,0.105047725759379,0.0575159144040482,0.1709749867894342,0.0093708891112009,0.0892762306103659,0.1646926080251654
bio_metrics_geometry_truthworthiness_mean,0.7738631672809759,0.8073459532843075,0.6182228808809012,0.7732344473724158,0.6125395385069043,0.589337452014854,0.604169154911729,0.745226763166043,0.5446122479825303,0.6079105007009238,0.6215452723257751,0.6292542473400828,0.6218095587744994,0.8375843858413231,0.7511115130455418,0.6151123610595897,0.7400658971345451,0.7849727064420602,0.7426756639996667,0.6242937176984971,0.5268314038246709,0.6873013121326164,0.7046355736134706,0.6793185327261778,0.6176025990695471,0.5198243826849758,0.59377040720428,0.8237245189342237,0.7474796611512278,0.8128389053276326,0.8558662593772222,0.7302021136811399,0.5396264238748477,0.6734803111398333,0.7349560739133807
bio_metrics_geometry_truthworthiness_std,0.0870720573040481,0.0631879993740917,0.0826569127607638,0.0742212662701842,0.0726067750274895,0.0714742026861524,0.0795890508099553,0.0884375948672004,0.0328545254993355,0.0904466180597995,0.0965544497424539,0.0973328204927934,0.0876778716372499,0.039482343588128,0.0861702678157047,0.0760319371884823,0.0881925291042473,0.0773872688485264,0.0926144658506051,0.0919605262902603,0.0003037179517661,0.0877961415491566,0.1430998795786593,0.0883621092397162,0.0808933334385559,0.0172024921766455,0.0631961122597246,0.0364521451419501,0.0720051580952934,0.0616564071435845,0.030491849841264,0.0971864914995428,0.0368836754199684,0.0832701200580371,0.0760510418050637
bio_metrics_geometry_truthworthiness_decay_mean,-0.1185328302515667,-0.087896657200115,-0.01074183725332,-0.1359897978828544,-0.0193013135503673,-0.0230821214952414,-0.0186469799673961,-0.1250085474106289,-0.0124864912466511,-0.0110130123917937,-0.0128215149156418,-0.0117954420417492,-0.013012493992289,-0.1531320317099772,-0.0717330973788041,-0.0088120435713006,-0.1146183583625209,-0.1308506994768135,-0.1078098678341821,-0.0120051721477619,1.985741722185068e-05,-0.0515860680045516,-0.0208650269720743,-0.0307800170691149,-0.0080735115374271,0.0018341449166622,-0.0118455663981927,-0.1175341156764445,-0.1152165616849782,-0.1288513576968859,-0.1833220807478214,-0.0404323012495512,-0.0111132535777144,-0.023729495067021,-0.1006846795967579
bio_metrics_geometry_truthworthiness_decay_std,0.0292922322953665,0.018533663048666,0.0068776162025126,0.0333372275051147,0.0128574200614906,0.0166545899635442,0.0134304029195473,0.0367484773668231,0.0094563824671279,0.0082878976607738,0.0089967422163828,0.0070976683771372,0.008565449009675,0.0470013373746323,0.0092767858499839,0.0075742371997733,0.0291195833154833,0.0280968995745458,0.0209004308900528,0.0065268344172208,0.0027351324190227,0.0128107618501553,0.0169380872974243,0.0052107235402406,0.0050518667730302,0.0020393392734196,0.0009416155533083,0.037478243330023,0.0318199181320362,0.0408007102062515,0.055124139459283,0.0018302104635527,0.0158995592452808,0.008130438386993,0.0487463230876699
bio_metrics_scgraph_scGraph_Rank_PCA,0.4754055103353499,0.712207403911083,0.7399468953534571,0.6718795552625598,0.6905286200939995,0.5706676420436942,0.5883850064042151,0.6298639064361413,0.6056839587617224,0.5386942347612855,0.7911366563753524,0.7092126414239632,0.7223281488404826,0.5413655982835672,0.6882283296286298,0.7189675940861374,0.7334725059240343,0.8171009217139709,0.8117950389063434,0.5684529099109648,0.6306372033669153,0.6828815224067604,0.4895979545492743,0.7925225940266734,0.765544351987614,0.0685016952917765,0.6510306011807201,0.659730970879745,0.6546941433029737,0.6803196819073144,0.7323398600706843,0.7263672324738216,0.4280762384893087,0.7428561679662488,0.2678728064039237
